transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount
T43040,C002,P002,2024-12-01,1,2000,2000
T53569,C001,P001,2023-07-19,2,55000,110000
T38227,C009,P004,2023-03-19,4,500,2000
T42744,C003,P003,2024-08-06,2,7500,15000
T29764,C001,P001,2024-09-11,1,55000,55000
T34901,C008,P007,2024-09-20,9,150,1350
T4226,C001,P002,2023-04-27,1,2000,2000
T24679,C001,P001,2024-11-20,1,55000,55000
T52925,C001,P002,2024-08-03,1,2000,2000
T31504,C009,P004,2023-08-26,3,500,1500
T37001,C002,P002,2023-08-27,1,2000,2000
T32977,C001,P001,2023-02-12,2,55000,110000
T14581,C001,P001,2024-09-09,1,55000,55000
T15462,C004,P003,2024-04-02,1,7500,7500
T52910,C008,P007,2024-09-13,10,150,1500
T35429,C001,P002,2024-08-30,1,2000,2000
T31141,C001,P001,2023-01-01,1,55000,55000
T10132,C007,P006,2023-03-15,3,1200,3600
T13964,C001,P002,2024-07-06,2,2000,4000
T30280,C009,P004,2024-03-06,4,500,2000
T17269,C007,P006,2023-12-13,3,1200,3600
T7551,C004,P003,2024-06-06,1,7500,7500
T27241,C007,P006,2023-01-15,2,1200,2400
T12119,C001,P002,2024-08-18,1,2000,2000
T28958,C001,P002,2023-06-06,1,2000,2000
T24026,C001,P002,2024-11-05,1,2000,2000
T41506,C007,P006,2024-12-29,3,1200,3600
T24969,C003,P003,2023-06-02,2,7500,15000
T40083,C010,P005,2023-06-23,2,30000,60000
T2698,C007,P006,2023-11-20,1,1200,1200
T51394,C009,P004,2024-03-18,2,500,1000
T20107,C001,P001,2023-04-04,1,55000,55000
T6549,C010,P005,2023-04-16,2,30000,60000
T48776,C001,P002,2023-01-28,2,2000,4000
T20858,C001,P002,2023-10-22,1,2000,2000
T8656,C007,P006,2024-01-05,1,1200,1200
T30919,C009,P004,2023-11-18,4,500,2000
T46561,C009,P004,2023-04-29,3,500,1500
T39221,C008,P007,2024-08-02,11,150,1650
T17620,C007,P006,2023-03-03,1,1200,1200
T13995,C004,P003,2023-11-13,1,7500,7500
T27893,C002,P002,2023-08-10,1,2000,2000
T37887,C010,P005,2023-12-19,2,30000,60000
T20498,C001,P002,2024-02-14,1,2000,2000
T36284,C001,P002,2024-02-05,1,2000,2000
T33871,C009,P004,2023-02-23,4,500,2000
T46520,C008,P007,2023-10-04,11,150,1650
T38971,C001,P001,2024-02-05,1,55000,55000
T34897,C009,P004,2024-10-12,3,500,1500
T30626,C008,P007,2023-03-14,9,150,1350
T32888,C002,P002,2023-07-09,2,2000,4000
T50474,C002,P002,2023-01-28,1,2000,2000
T33973,C007,P006,2024-07-31,1,1200,1200
T29737,C001,P001,2024-05-10,1,55000,55000
T48758,C001,P002,2023-12-09,1,2000,2000
T20260,C001,P001,2023-04-25,1,55000,55000
T38025,C004,P003,2024-03-08,2,7500,15000
T33951,C003,P003,2023-04-16,1,7500,7500
T46964,C002,P002,2023-07-30,2,2000,4000
T35792,C008,P007,2023-09-28,11,150,1650
T32287,C009,P004,2024-04-23,4,500,2000
T40002,C010,P005,2023-09-08,2,30000,60000
T7036,C007,P006,2024-08-19,1,1200,1200
T48688,C007,P006,2024-06-26,2,1200,2400
T39825,C004,P003,2023-10-27,1,7500,7500
T34906,C009,P004,2023-01-11,4,500,2000
T49691,C002,P002,2024-11-03,2,2000,4000
T2497,C009,P004,2024-08-23,4,500,2000
T16610,C001,P002,2023-10-10,1,2000,2000
T18123,C010,P005,2023-10-06,2,30000,60000
T36750,C003,P003,2023-06-27,1,7500,7500
T43183,C001,P001,2023-01-22,2,55000,110000
T23088,C003,P003,2023-08-07,2,7500,15000
T3275,C008,P007,2023-09-18,11,150,1650
T4282,C007,P006,2023-07-24,2,1200,2400
T53343,C004,P003,2023-09-22,1,7500,7500
T43799,C001,P002,2023-09-25,1,2000,2000
T30600,C004,P003,2023-06-03,2,7500,15000
T36173,C002,P002,2024-07-23,3,2000,6000
T52379,C008,P007,2023-12-18,10,150,1500
T43150,C009,P004,2024-11-15,3,500,1500
T36021,C003,P003,2023-08-31,1,7500,7500
T32374,C001,P001,2024-06-21,2,55000,110000
T41052,C003,P003,2024-07-04,1,7500,7500
T23826,C003,P003,2024-12-24,1,7500,7500
T50231,C002,P002,2024-01-09,1,2000,2000
T1750,C009,P004,2024-11-16,4,500,2000
T20166,C010,P005,2024-01-31,2,30000,60000
T2596,C009,P004,2023-09-04,2,500,1000
T51471,C004,P003,2024-09-03,2,7500,15000
T23261,C001,P002,2024-01-14,1,2000,2000
T53269,C007,P006,2023-08-19,2,1200,2400
T16311,C003,P003,2024-03-27,2,7500,15000
T10977,C010,P005,2024-05-18,2,30000,60000
T17129,C002,P002,2024-11-15,1,2000,2000
T1311,C010,P005,2023-01-29,2,30000,60000
T22721,C001,P002,2024-04-02,1,2000,2000
T54091,C001,P001,2024-03-18,2,55000,110000
T26514,C004,P003,2023-01-06,1,7500,7500
T26450,C008,P007,2024-07-23,11,150,1650
T23816,C002,P002,2024-01-23,2,2000,4000
T12731,C001,P002,2023-10-09,1,2000,2000
T53416,C001,P001,2023-06-16,1,55000,55000
T23858,C008,P007,2024-05-24,9,150,1350
T43082,C008,P007,2024-06-10,11,150,1650
T5665,C009,P004,2024-06-01,3,500,1500
T43590,C003,P003,2024-03-11,2,7500,15000
T52238,C002,P002,2023-03-07,1,2000,2000
T51145,C007,P006,2023-04-20,3,1200,3600
T2696,C001,P002,2024-07-17,1,2000,2000
T18521,C008,P007,2024-11-06,11,150,1650
T8416,C001,P001,2024-08-29,2,55000,110000
T17752,C009,P004,2024-09-10,4,500,2000
T7865,C008,P007,2023-02-11,11,150,1650
T45968,C001,P002,2024-02-12,1,2000,2000
T40566,C003,P003,2024-04-08,1,7500,7500
T25432,C007,P006,2023-02-17,1,1200,1200
T32109,C010,P005,2023-10-15,2,30000,60000
T13124,C002,P002,2023-07-17,1,2000,2000
T6053,C001,P002,2023-09-12,1,2000,2000
T43458,C010,P005,2024-01-23,1,30000,30000
T29282,C001,P002,2024-08-27,1,2000,2000
T15417,C004,P003,2023-10-08,2,7500,15000
T11428,C007,P006,2023-08-28,1,1200,1200
T8599,C009,P004,2024-12-30,4,500,2000
T29260,C001,P001,2023-05-30,2,55000,110000
T25053,C010,P005,2024-12-19,1,30000,30000
T41408,C008,P007,2023-10-22,9,150,1350
T30776,C001,P002,2024-09-06,1,2000,2000
T19938,C003,P003,2023-04-06,1,7500,7500
T43338,C003,P003,2024-10-04,1,7500,7500
T41235,C010,P005,2024-12-05,1,30000,30000
T32270,C001,P002,2023-10-24,1,2000,2000
T53118,C004,P003,2024-11-04,1,7500,7500
T43562,C002,P002,2024-05-16,1,2000,2000
T37283,C001,P002,2023-11-22,2,2000,4000
T52848,C004,P003,2023-10-31,2,7500,15000
T9304,C007,P006,2024-08-03,1,1200,1200
T22434,C010,P005,2024-04-17,1,30000,30000
T40175,C008,P007,2023-01-15,11,150,1650
T11049,C010,P005,2024-09-06,2,30000,60000
T3489,C010,P005,2024-06-16,1,30000,30000
T21071,C002,P002,2023-08-30,3,2000,6000
T16666,C007,P006,2024-10-15,3,1200,3600
T25268,C001,P002,2024-07-02,1,2000,2000
T15872,C001,P002,2024-03-22,1,2000,2000
T5593,C009,P004,2024-07-28,4,500,2000
T52641,C004,P003,2023-03-06,1,7500,7500
T40898,C002,P002,2023-11-23,1,2000,2000
T36653,C001,P002,2023-10-11,1,2000,2000
T12478,C009,P004,2024-09-12,2,500,1000
T2326,C009,P004,2023-02-16,4,500,2000
T32180,C001,P002,2024-10-14,2,2000,4000
T6756,C010,P005,2023-08-30,2,30000,60000
T37947,C003,P003,2023-07-17,2,7500,15000
T13406,C001,P002,2023-07-20,2,2000,4000
T33571,C001,P001,2024-06-12,1,55000,55000
T29888,C008,P007,2024-04-08,9,150,1350
T18437,C001,P002,2024-03-06,1,2000,2000
T29918,C002,P002,2024-02-17,3,2000,6000
T4350,C003,P003,2023-08-14,1,7500,7500
T18664,C007,P006,2023-11-09,2,1200,2400
T41413,C009,P004,2024-10-10,3,500,1500
T54089,C008,P007,2024-06-14,9,150,1350
T53494,C007,P006,2024-12-25,1,1200,1200
T39813,C010,P005,2023-10-20,1,30000,30000
T1438,C007,P006,2023-10-18,1,1200,1200
T13704,C010,P005,2023-10-15,2,30000,60000
T53884,C001,P001,2024-10-14,2,55000,110000
T31332,C003,P003,2023-03-19,1,7500,7500
T13923,C004,P003,2023-04-09,1,7500,7500
T29995,C007,P006,2024-08-01,3,1200,3600
T7740,C004,P003,2023-12-25,1,7500,7500
T19478,C002,P002,2024-01-05,1,2000,2000
T28324,C001,P001,2024-11-25,1,55000,55000
T27304,C007,P006,2023-10-11,1,1200,1200
T14595,C010,P005,2023-01-31,2,30000,60000
T6684,C010,P005,2024-01-16,1,30000,30000
T17764,C007,P006,2024-10-10,2,1200,2400
T29366,C008,P007,2024-08-08,9,150,1350
T46823,C001,P002,2023-10-12,1,2000,2000
T36574,C007,P006,2024-08-10,3,1200,3600
T2188,C001,P001,2024-02-21,1,55000,55000
T23193,C004,P003,2024-07-16,1,7500,7500
T53192,C002,P002,2023-03-04,1,2000,2000
T24129,C004,P003,2024-05-29,1,7500,7500
T10994,C001,P002,2023-06-17,2,2000,4000
T48909,C003,P003,2024-02-02,1,7500,7500
T35557,C007,P006,2023-07-19,1,1200,1200
T32567,C001,P002,2023-10-08,2,2000,4000
T15492,C003,P003,2023-08-17,1,7500,7500
T22992,C010,P005,2023-03-12,1,30000,30000
T32443,C007,P006,2023-02-18,2,1200,2400
T52930,C001,P001,2023-03-22,1,55000,55000
T49761,C004,P003,2024-08-15,1,7500,7500
T35726,C001,P002,2024-10-17,1,2000,2000
T50417,C008,P007,2023-11-03,11,150,1650
T24318,C004,P003,2023-11-03,1,7500,7500
T7649,C008,P007,2024-06-14,10,150,1500
T15782,C001,P002,2024-10-18,2,2000,4000
T51743,C002,P002,2023-12-08,1,2000,2000
T50406,C010,P005,2024-11-09,1,30000,30000
T41920,C007,P006,2024-10-01,2,1200,2400
T43197,C010,P005,2023-01-28,1,30000,30000
T37570,C009,P004,2023-06-14,4,500,2000
T14360,C001,P002,2024-05-19,1,2000,2000
T8981,C008,P007,2023-10-08,11,150,1650
T13364,C008,P007,2023-06-22,9,150,1350
T10595,C002,P002,2023-07-29,3,2000,6000
T43843,C009,P004,2023-03-01,4,500,2000
T32167,C001,P001,2024-12-14,1,55000,55000
T18811,C001,P001,2024-12-08,2,55000,110000
T53834,C001,P002,2023-05-11,2,2000,4000
T1773,C004,P003,2024-05-28,2,7500,15000
T43346,C002,P002,2024-07-27,2,2000,4000
T4394,C002,P002,2024-03-28,1,2000,2000
T31128,C010,P005,2023-12-17,1,30000,30000
T34317,C004,P003,2024-05-10,2,7500,15000
T27317,C002,P002,2023-04-22,1,2000,2000
T17377,C007,P006,2023-11-24,2,1200,2400
T36044,C008,P007,2024-07-09,10,150,1500
T15361,C007,P006,2023-12-21,1,1200,1200
T42438,C003,P003,2023-05-31,1,7500,7500
T37988,C008,P007,2024-11-26,10,150,1500
T20391,C010,P005,2024-08-20,1,30000,30000
T44992,C001,P001,2024-09-24,2,55000,110000
T11709,C004,P003,2023-08-31,1,7500,7500
T36558,C004,P003,2023-03-13,1,7500,7500
T31187,C002,P002,2024-03-29,3,2000,6000
T38342,C002,P002,2024-10-12,3,2000,6000
T9574,C007,P006,2024-03-11,3,1200,3600
T34141,C009,P004,2023-11-06,2,500,1000
T26949,C003,P003,2023-10-04,1,7500,7500
T50612,C001,P002,2024-05-14,1,2000,2000
T47903,C001,P002,2024-01-29,2,2000,4000
T31050,C004,P003,2024-10-04,1,7500,7500
T6809,C001,P002,2023-06-07,1,2000,2000
T35950,C009,P004,2024-02-13,2,500,1000
T50326,C007,P006,2024-01-24,1,1200,1200
T31631,C001,P002,2023-10-14,1,2000,2000
T47319,C010,P005,2023-04-12,2,30000,60000
T27929,C002,P002,2023-11-07,1,2000,2000
T40962,C003,P003,2023-12-01,1,7500,7500
T50471,C008,P007,2023-05-14,10,150,1500
T27452,C002,P002,2024-05-14,2,2000,4000
T8808,C010,P005,2023-09-25,1,30000,30000
T26956,C001,P001,2023-01-15,2,55000,110000
T7222,C009,P004,2024-08-12,3,500,1500
T14182,C007,P006,2023-05-05,2,1200,2400
T53849,C002,P002,2023-07-30,1,2000,2000
T50059,C001,P001,2024-08-29,1,55000,55000
T25572,C003,P003,2024-06-20,1,7500,7500
T25602,C010,P005,2024-07-17,1,30000,30000
T44622,C004,P003,2023-05-07,1,7500,7500
T22877,C008,P007,2024-07-09,10,150,1500
T52003,C001,P001,2023-01-27,1,55000,55000
T2426,C001,P002,2024-06-25,1,2000,2000
T9101,C002,P002,2023-10-19,1,2000,2000
T45791,C008,P007,2024-02-14,10,150,1500
T3754,C001,P001,2023-10-28,1,55000,55000
T31278,C003,P003,2023-07-22,2,7500,15000
T15740,C008,P007,2023-03-09,11,150,1650
T3617,C008,P007,2023-11-17,11,150,1650
T11880,C004,P003,2024-12-30,1,7500,7500
T44161,C007,P006,2023-11-23,2,1200,2400
T25943,C001,P002,2024-10-05,2,2000,4000
T21847,C009,P004,2024-10-15,3,500,1500
T40893,C010,P005,2023-07-23,1,30000,30000
T15857,C008,P007,2023-10-28,9,150,1350
T51621,C010,P005,2023-04-09,2,30000,60000
T46901,C002,P002,2023-08-19,2,2000,4000
T2763,C004,P003,2023-05-04,1,7500,7500
T22671,C004,P003,2023-07-03,1,7500,7500
T44983,C001,P001,2023-05-24,1,55000,55000
T34634,C002,P002,2024-08-14,1,2000,2000
T2656,C001,P001,2023-12-21,1,55000,55000
T9202,C009,P004,2023-06-06,3,500,1500
T3277,C001,P001,2023-06-27,1,55000,55000
T41890,C009,P004,2024-07-08,2,500,1000
T16242,C010,P005,2024-12-26,1,30000,30000
T28338,C010,P005,2024-07-13,1,30000,30000
T34084,C001,P001,2023-11-10,2,55000,110000
T41444,C008,P007,2023-01-27,9,150,1350
T46414,C001,P001,2024-01-02,1,55000,55000
T8747,C008,P007,2023-12-05,10,150,1500
T50404,C009,P004,2024-06-06,4,500,2000
T5559,C010,P005,2024-04-29,1,30000,30000
T18893,C002,P002,2024-08-18,1,2000,2000
T34429,C009,P004,2023-08-25,2,500,1000
T16384,C009,P004,2024-12-21,2,500,1000
T24242,C001,P002,2024-03-29,2,2000,4000
T32080,C009,P004,2024-11-08,2,500,1000
T1896,C010,P005,2024-08-26,1,30000,30000
T18816,C010,P005,2024-04-19,1,30000,30000
T20245,C009,P004,2023-09-28,3,500,1500
T3927,C003,P003,2023-09-09,1,7500,7500
T1538,C008,P007,2023-02-12,11,150,1650
T31944,C003,P003,2024-04-28,2,7500,15000
T36902,C002,P002,2023-12-30,1,2000,2000
T23810,C001,P002,2024-08-26,1,2000,2000
T7561,C001,P001,2024-06-16,1,55000,55000
T16742,C002,P002,2024-10-09,3,2000,6000
T11243,C002,P002,2024-02-20,3,2000,6000
T34074,C004,P003,2023-01-03,1,7500,7500
T43700,C001,P002,2024-06-17,1,2000,2000
T19701,C004,P003,2023-08-12,2,7500,15000
T48670,C007,P006,2024-03-25,1,1200,1200
T53195,C001,P002,2023-04-15,1,2000,2000
T54175,C009,P004,2024-02-05,3,500,1500
T52395,C010,P005,2023-09-04,1,30000,30000
T7401,C003,P003,2024-11-09,2,7500,15000
T4063,C009,P004,2023-03-23,3,500,1500
T54067,C009,P004,2024-04-15,3,500,1500
T43991,C008,P007,2023-12-31,11,150,1650
T48692,C002,P002,2024-05-16,2,2000,4000
T34984,C001,P001,2024-08-15,2,55000,110000
T41082,C010,P005,2024-02-02,2,30000,60000
T54190,C001,P001,2024-11-02,1,55000,55000
T32619,C003,P003,2023-03-19,1,7500,7500
T40836,C003,P003,2023-07-12,1,7500,7500
T18723,C003,P003,2023-11-19,1,7500,7500
T38206,C001,P001,2023-04-26,1,55000,55000
T29032,C007,P006,2023-12-05,2,1200,2400
T50073,C010,P005,2023-12-08,2,30000,60000
T35114,C001,P002,2024-11-17,2,2000,4000
T48252,C003,P003,2023-11-16,2,7500,15000
T39916,C001,P001,2024-04-18,1,55000,55000
T18233,C008,P007,2024-08-14,9,150,1350
T15065,C008,P007,2024-04-11,10,150,1500
T15806,C002,P002,2023-05-14,1,2000,2000
T5679,C004,P003,2024-12-20,1,7500,7500
T6771,C003,P003,2023-11-09,2,7500,15000
T36344,C002,P002,2024-06-02,3,2000,6000
T25319,C002,P002,2023-04-12,1,2000,2000
T32927,C001,P002,2023-02-14,2,2000,4000
T32698,C001,P001,2023-09-11,1,55000,55000
T21604,C009,P004,2024-05-26,3,500,1500
T36559,C001,P001,2023-05-21,1,55000,55000
T1180,C001,P001,2023-10-18,1,55000,55000
T23904,C004,P003,2024-04-10,2,7500,15000
T31176,C004,P003,2024-03-20,2,7500,15000
T21685,C009,P004,2024-03-05,2,500,1000
T22461,C010,P005,2023-12-26,1,30000,30000
T41467,C009,P004,2024-09-02,3,500,1500
T11035,C001,P001,2023-08-05,1,55000,55000
T11423,C002,P002,2023-08-04,2,2000,4000
T44930,C002,P002,2023-06-11,1,2000,2000
T51152,C001,P002,2024-04-08,1,2000,2000
T9090,C004,P003,2023-02-05,1,7500,7500
T33751,C001,P001,2023-11-20,2,55000,110000
T38901,C003,P003,2024-04-11,1,7500,7500
T33218,C008,P007,2023-10-02,9,150,1350
T29417,C001,P002,2023-08-25,1,2000,2000
T26742,C003,P003,2024-06-18,2,7500,15000
T19629,C004,P003,2024-07-24,1,7500,7500
T1013,C001,P002,2023-03-15,1,2000,2000
T13160,C002,P002,2024-11-14,2,2000,4000
T5251,C009,P004,2024-06-29,4,500,2000
T32132,C002,P002,2024-07-11,1,2000,2000
T49547,C002,P002,2024-01-27,1,2000,2000
T9494,C008,P007,2024-08-23,9,150,1350
T4674,C003,P003,2024-03-11,1,7500,7500
T9721,C001,P001,2023-10-19,1,55000,55000
T34815,C003,P003,2024-12-21,2,7500,15000
T51497,C008,P007,2023-04-25,10,150,1500
T50354,C008,P007,2024-12-20,9,150,1350
T18520,C007,P006,2023-02-21,3,1200,3600
T15874,C007,P006,2024-12-17,2,1200,2400
T8671,C009,P004,2023-07-04,2,500,1000
T40967,C008,P007,2023-01-22,9,150,1350
T14310,C004,P003,2024-11-02,1,7500,7500
T23986,C001,P001,2023-07-24,2,55000,110000
T22835,C002,P002,2023-12-20,1,2000,2000
T51730,C007,P006,2023-10-10,2,1200,2400
T22449,C003,P003,2024-06-21,1,7500,7500
T23265,C004,P003,2024-09-05,1,7500,7500
T18149,C001,P002,2023-09-15,1,2000,2000
T48895,C007,P006,2023-12-05,3,1200,3600
T5496,C010,P005,2024-10-06,2,30000,60000
T52259,C001,P002,2023-02-12,1,2000,2000
T6460,C007,P006,2023-12-07,1,1200,1200
T16998,C010,P005,2024-11-25,1,30000,30000
T18016,C007,P006,2023-08-24,3,1200,3600
T5948,C008,P007,2024-09-16,9,150,1350
T23067,C004,P003,2023-04-11,1,7500,7500
T18348,C010,P005,2023-03-31,2,30000,60000
T35687,C002,P002,2024-10-20,3,2000,6000
T16665,C010,P005,2023-06-10,1,30000,30000
T48630,C003,P003,2024-06-14,1,7500,7500
T20496,C003,P003,2023-06-01,2,7500,15000
T29382,C010,P005,2024-07-06,2,30000,60000
T26698,C009,P004,2023-05-26,4,500,2000
T15603,C010,P005,2024-05-29,2,30000,60000
T15657,C010,P005,2023-05-06,1,30000,30000
T11077,C007,P006,2024-05-03,2,1200,2400
T49071,C003,P003,2024-05-23,1,7500,7500
T17621,C008,P007,2023-12-06,9,150,1350
T15045,C010,P005,2023-05-12,1,30000,30000
T35239,C009,P004,2023-12-04,3,500,1500
T28989,C004,P003,2024-05-12,1,7500,7500
T50393,C002,P002,2023-03-31,2,2000,4000
T49852,C001,P001,2023-02-12,1,55000,55000
T41213,C002,P002,2023-06-27,3,2000,6000
T32288,C001,P002,2024-03-11,1,2000,2000
T2213,C008,P007,2023-12-10,10,150,1500
T49228,C007,P006,2023-03-01,2,1200,2400
T23287,C009,P004,2024-08-21,2,500,1000
T11329,C007,P006,2024-06-03,2,1200,2400
T4600,C001,P001,2023-07-20,1,55000,55000
T34692,C010,P005,2023-07-14,1,30000,30000
T26116,C007,P006,2023-05-16,1,1200,1200
T4683,C003,P003,2023-11-04,2,7500,15000
T17166,C003,P003,2024-07-29,2,7500,15000
T11237,C001,P002,2023-08-17,1,2000,2000
T19663,C007,P006,2023-04-03,3,1200,3600
T40733,C008,P007,2024-05-08,10,150,1500
T45032,C001,P002,2024-05-27,2,2000,4000
T16662,C003,P003,2024-02-13,1,7500,7500
T11287,C001,P001,2023-09-03,1,55000,55000
T30820,C009,P004,2024-12-03,2,500,1000
T50282,C008,P007,2023-09-26,11,150,1650
T35095,C009,P004,2024-05-18,4,500,2000
T51916,C009,P004,2023-11-09,4,500,2000
T4914,C004,P003,2023-05-07,2,7500,15000
T44101,C001,P001,2024-05-29,2,55000,110000
T46136,C002,P002,2024-04-08,3,2000,6000
T49346,C008,P007,2024-01-25,9,150,1350
T41765,C001,P002,2024-11-30,1,2000,2000
T42286,C009,P004,2023-01-11,3,500,1500
T31356,C004,P003,2023-01-08,1,7500,7500
T47693,C002,P002,2024-03-14,3,2000,6000
T51957,C004,P003,2024-05-24,1,7500,7500
T32183,C008,P007,2023-10-13,10,150,1500
T28058,C001,P002,2024-12-17,1,2000,2000
T15453,C004,P003,2023-04-06,2,7500,15000
T46125,C004,P003,2023-06-17,2,7500,15000
T8369,C008,P007,2024-07-16,9,150,1350
T15371,C008,P007,2023-07-29,9,150,1350
T30740,C001,P002,2023-03-02,1,2000,2000
T21468,C003,P003,2023-01-07,1,7500,7500
T49500,C004,P003,2024-07-14,1,7500,7500
T6641,C008,P007,2023-09-13,11,150,1650
T53379,C004,P003,2024-02-21,1,7500,7500
T13296,C003,P003,2024-09-24,2,7500,15000
T49595,C001,P002,2024-08-22,1,2000,2000
T47883,C003,P003,2024-10-01,2,7500,15000
T39576,C003,P003,2024-07-29,2,7500,15000
T24829,C007,P006,2023-12-29,1,1200,1200
T20182,C009,P004,2023-10-20,4,500,2000
T38520,C004,P003,2024-08-31,2,7500,15000
T54718,C007,P006,2023-04-19,1,1200,1200
T54652,C009,P004,2023-04-21,2,500,1000
T54042,C010,P005,2024-05-22,2,30000,60000
T33455,C002,P002,2024-10-02,1,2000,2000
T16080,C010,P005,2023-04-02,1,30000,30000
T38608,C007,P006,2024-04-15,2,1200,2400
T35436,C003,P003,2024-03-11,1,7500,7500
T36114,C010,P005,2023-04-01,1,30000,30000
T18095,C001,P002,2024-11-04,2,2000,4000
T52282,C001,P001,2024-12-18,1,55000,55000
T12225,C003,P003,2024-10-27,1,7500,7500
T8020,C001,P001,2024-10-08,1,55000,55000
T44257,C009,P004,2023-05-03,2,500,1000
T4442,C001,P002,2023-01-30,2,2000,4000
T1631,C002,P002,2024-04-15,3,2000,6000
T34841,C002,P002,2023-02-03,3,2000,6000
T12840,C010,P005,2024-10-09,1,30000,30000
T54893,C002,P002,2024-07-10,1,2000,2000
T44374,C009,P004,2024-11-10,4,500,2000
T37440,C004,P003,2023-11-23,1,7500,7500
T44502,C010,P005,2024-02-02,1,30000,30000
T14762,C002,P002,2024-01-08,2,2000,4000
T33141,C003,P003,2024-09-25,2,7500,15000
T28269,C004,P003,2024-02-23,2,7500,15000
T46384,C007,P006,2023-05-13,1,1200,1200
T1600,C007,P006,2023-08-30,2,1200,2400
T54700,C007,P006,2023-05-06,3,1200,3600
T53427,C003,P003,2024-01-01,1,7500,7500
T52704,C004,P003,2023-08-21,1,7500,7500
T10545,C010,P005,2024-12-29,1,30000,30000
T54789,C010,P005,2024-06-03,1,30000,30000
T24149,C002,P002,2023-03-21,2,2000,4000
T5928,C010,P005,2024-11-25,2,30000,60000
T15194,C002,P002,2024-07-17,2,2000,4000
T19264,C009,P004,2023-02-26,3,500,1500
T8945,C008,P007,2023-03-01,9,150,1350
T45531,C004,P003,2023-12-13,2,7500,15000
T47047,C009,P004,2023-09-23,4,500,2000
T16767,C004,P003,2024-03-22,1,7500,7500
T22647,C003,P003,2024-11-21,1,7500,7500
T47420,C008,P007,2024-07-07,11,150,1650
T21627,C004,P003,2024-12-03,1,7500,7500
T26309,C002,P002,2024-06-04,2,2000,4000
T18004,C009,P004,2023-05-14,2,500,1000
T5219,C008,P007,2024-10-26,11,150,1650
T32474,C002,P002,2023-09-21,3,2000,6000
T1919,C002,P002,2023-05-11,3,2000,6000
T32930,C008,P007,2024-10-28,10,150,1500
T25984,C001,P001,2023-03-14,1,55000,55000
T31757,C001,P002,2023-09-23,1,2000,2000
T8555,C001,P002,2023-11-14,1,2000,2000
T9854,C008,P007,2023-06-11,10,150,1500
T39583,C001,P001,2024-02-13,1,55000,55000
T10426,C009,P004,2023-02-06,2,500,1000
T9943,C007,P006,2023-07-14,3,1200,3600
T25017,C010,P005,2024-05-22,1,30000,30000
T51507,C004,P003,2024-11-26,1,7500,7500
T51661,C001,P001,2024-04-04,2,55000,110000
T32687,C008,P007,2023-12-18,11,150,1650
T31994,C008,P007,2023-06-08,10,150,1500
T35385,C010,P005,2024-11-17,1,30000,30000
T35122,C009,P004,2024-05-01,2,500,1000
T17124,C010,P005,2023-07-17,2,30000,60000
T12401,C008,P007,2023-08-01,11,150,1650
T36412,C007,P006,2023-01-18,1,1200,1200
T1904,C001,P002,2024-11-14,1,2000,2000
T21279,C003,P003,2024-12-26,1,7500,7500
T32801,C001,P002,2023-12-24,1,2000,2000
T14863,C009,P004,2023-06-12,2,500,1000
T13773,C003,P003,2024-05-04,2,7500,15000
T39702,C003,P003,2024-07-22,2,7500,15000
T46748,C002,P002,2023-06-22,1,2000,2000
T19446,C010,P005,2023-12-28,2,30000,60000
T12843,C004,P003,2024-01-25,1,7500,7500
T9957,C003,P003,2023-03-11,2,7500,15000
T21879,C004,P003,2024-10-14,1,7500,7500
T26354,C002,P002,2024-02-26,2,2000,4000
T48330,C004,P003,2023-08-21,2,7500,15000
T11538,C004,P003,2023-08-10,1,7500,7500
T14462,C008,P007,2023-08-06,10,150,1500
T42620,C001,P002,2023-06-15,1,2000,2000
T4318,C007,P006,2023-04-03,2,1200,2400
T26448,C010,P005,2023-03-03,2,30000,60000
T1157,C001,P002,2023-07-04,1,2000,2000
T47176,C007,P006,2024-03-06,1,1200,1200
T5325,C010,P005,2024-01-07,2,30000,60000
T39920,C001,P002,2024-06-23,2,2000,4000
T43473,C003,P003,2024-09-23,1,7500,7500
T40608,C004,P003,2023-05-11,1,7500,7500
T32424,C010,P005,2023-11-06,1,30000,30000
T6073,C007,P006,2023-11-21,2,1200,2400
T1596,C003,P003,2023-05-19,1,7500,7500
T26969,C001,P002,2024-10-25,1,2000,2000
T6918,C010,P005,2024-09-02,2,30000,60000
T9339,C010,P005,2024-06-22,1,30000,30000
T4589,C008,P007,2023-02-15,11,150,1650
T28831,C009,P004,2024-07-25,3,500,1500
T32402,C002,P002,2023-10-16,2,2000,4000
T6434,C008,P007,2024-12-26,9,150,1350
T39670,C007,P006,2023-07-28,3,1200,3600
T52253,C008,P007,2023-12-30,11,150,1650
T42386,C001,P002,2023-09-10,1,2000,2000
T29046,C003,P003,2023-12-10,1,7500,7500
T39162,C003,P003,2024-07-06,2,7500,15000
T16506,C004,P003,2024-06-18,2,7500,15000
T11544,C010,P005,2023-11-16,1,30000,30000
